date,open,high,low,close,volume,amount,ret_1d,ma20,ma_alignment,volatility5,volatility20_rank,rebound_from_60d_low,volatility20,macd_histogram,bb_width,trend_strength60,macd_signal,ma60,rebound_from_20d_low,bb_lower,ma60_slope,ma10,ma20_slope,close_vs_ma60,ma5,bb_upper,trend_strength20,momentum20,volume_zscore20,future_ret_5d,future_up_5d,target_end_date,split
2017/07/11,982.66,983.60,969.69,969.75,13511052,20326404096.00,-0.01503224824,966.8355,0,0.009058176011,0.2954545455,0.06547200492,0.007017993044,1.867192888,0.04401983543,-1.077598944,4.332887544,967.8866667,0.02274884516,945.5555302,-0.00756258189,974.025,0.008420229202,0.001925156527,980.352,988.1154698,1.199805863,0.01990913107,-2.067324648,-0.07993812838,0,2017/07/18,train
2017/07/12,968.09,970.02,947.52,967.50,13666649,20492277760.00,-0.002320185615,967.8015,1,0.007747686067,0.2921348315,0.0629999121,0.007005766002,0.7856534348,0.04005740428,-1.079135291,4.529300903,966.4038333,0.0158013544,948.417692,-0.007560169336,974.707,0.00784625526,0.001134273922,977.952,987.185308,1.119971072,0.020375878,-1.796077903,-0.06685271318,0,2017/07/19,train
2017/07/13,965.42,968.10,961.71,966.69,11699227,17792600064.00,-0.0008372093023,968.3375,1,0.007470766723,0.2555555556,0.06210995869,0.006806856714,-0.02640487242,0.03838036526,-1.106677584,4.522699685,965.0856667,0.01495091606,949.7549265,-0.007532995742,974.93,0.006760515057,0.001662374014,975.036,986.9200735,0.9931919153,0.01121374102,-1.786550401,-0.06261572997,0,2017/07/20,train
2017/07/14,964.24,964.25,954.08,957.57,10013550,15380590592.00,-0.009434255035,968.4345,1,0.006087693397,0.3186813187,0.05208974246,0.007165773847,-1.157252784,0.0378377706,-1.034582864,4.233386489,963.7666667,0.005375610268,950.1127988,-0.007413586827,973.887,0.004948291213,-0.006429633729,969.212,986.7562012,0.6905452668,0.002030074401,-1.745341316,-0.05527533235,0,2017/07/21,train
2017/07/17,950.57,950.58,883.66,883.66,16890415,24235247616.00,-0.07718495776,964.524,0,0.03194368593,1,0,0.01858291052,-6.560739753,0.08736607056,-0.4553373576,2.593201551,961.3843333,0,922.3906641,-0.008461493372,964.888,-0.001413205865,-0.08084626578,949.034,1006.657336,-0.07604868267,-0.08131036419,-0.9068589266,0.02981916122,1,2017/07/24,train
2017/07/18,876.98,892.67,870.31,892.23,11712087,17171090432.00,0.009698300251,960.8495,0,0.03487175438,1,0.009698300251,0.01875581034,-9.080340228,0.1105028102,-0.479044478,0.3231164939,959.1903333,0.009698300251,907.761215,-0.008984867374,956.941,-0.006191332445,-0.06980922452,933.53,1013.937785,-0.3301021034,-0.07609866214,-1.321154179,0.02027504119,1,2017/07/25,train
2017/07/19,890.92,902.90,885.83,902.82,11457113,16567563264.00,0.01186913688,957.646,0,0.03678955545,1,0.02168254759,0.01905397298,-9.510687285,0.1231374632,-0.4965107972,-2.054555327,957.2611667,0.02168254759,898.6849504,-0.009460503313,949.273,-0.0104933708,-0.0568718011,920.594,1016.60705,-0.5507182576,-0.06626400108,-1.224872805,0.006535078975,1,2017/07/26,train
2017/07/20,901.91,914.36,901.08,906.16,12116100,18098817024.00,0.003699519284,955.3315,0,0.03722338942,0.9894736842,0.02546228187,0.01890716972,-9.049972554,0.1325085462,-0.5098909615,-4.317048466,955.7816667,0.02546228187,892.0367059,-0.009640594945,941.762,-0.01343126751,-0.05191736607,908.488,1018.626294,-0.7103795919,-0.04860097643,-1.048839095,0.02818486801,1,2017/07/27,train
2017/07/21,903.02,908.84,902.52,904.64,10352885,15169301504.00,-0.001677407963,952.783,0,0.03753151244,0.9791666667,0.02374216328,0.01886184713,-8.344436113,0.141122946,-0.5233769992,-6.403157494,954.2525,0.02374216328,885.5532281,-0.00987185695,933.557,-0.01616165058,-0.05199095627,897.902,1020.012772,-0.8568434718,-0.05333765867,-1.107302682,0.02478333923,1,2017/07/28,train
2017/07/24,901.24,910.44,896.62,910.01,10440791,15808855040.00,0.005936062964,949.9175,0,0.005299011136,0.9587628866,0.02981916122,0.01865242641,-7.063713191,0.1462632589,-0.478609634,-8.169085792,952.8018333,0.02981916122,880.4484854,-0.008927230976,926.103,-0.0151437393,-0.04491157745,903.172,1019.386515,-0.8118911163,-0.05924616466,-0.9964195726,0.02142833595,1,2017/07/31,train
2017/07/25,909.21,912.45,903.58,910.32,9456253,14256806912.00,0.0003406555972,947.0925,0,0.005276837685,0.9591836735,0.03016997488,0.01865911964,-5.796429886,0.1502488692,-0.4401509643,-9.618193263,951.3126667,0.03016997488,875.9427114,-0.008212829501,920.16,-0.0143175388,-0.04309063477,906.79,1018.242289,-0.7673212393,-0.05843900623,-0.9919633226,0.02225591001,1,2017/08/01,train
2017/07/26,909.78,911.13,903.29,908.72,9472686,14140949504.00,-0.001757623693,944.4945,0,0.003405319204,0.9393939394,0.02835932372,0.0186418063,-4.712683859,0.1542314868,-0.4198917101,-10.79636423,949.7681667,0.02835932372,871.6591045,-0.007827539924,914.282,-0.013733154,-0.04321914348,907.97,1017.329896,-0.7366858011,-0.0540866886,-0.9083017511,0.009342811867,1,2017/08/02,train
2017/07/27,907.66,931.72,905.16,931.70,14347427,21862858752.00,0.02528831763,942.8565,0,0.01142907921,1,0.05436480094,0.01962172955,-2.221407864,0.1536121964,-0.3839340418,-11.35171619,948.5813333,0.05436480094,870.4393711,-0.007533449934,910.783,-0.01305829442,-0.01779640052,913.078,1015.273629,-0.6655017027,-0.03396719408,-0.4308074176,-0.004228829022,0,2017/08/03,train
2017/07/28,930.48,932.85,926.43,927.06,11835119,17583974400.00,-0.004980143823,940.8095,0,0.01203603255,0.9900990099,0.04911391259,0.01959625059,-0.7360969932,0.1524982019,-0.368025895,-11.53574044,947.3705,0.04911391259,869.0736214,-0.007211927661,907.732,-0.0125668699,-0.02143881406,917.562,1012.545379,-0.6412895079,-0.04229338843,-0.6032435578,-0.004109766358,0,2017/08/04,train
2017/07/31,925.63,931.47,921.61,929.51,9346418,13963019264.00,0.002642763144,938.6025,0,0.01205972598,0.9803921569,0.05188647217,0.01954223397,0.4949769259,0.1495433316,-0.3511301512,-11.41199621,946.2638333,0.05188647217,868.4216275,-0.006861867569,912.317,-0.01191156074,-0.01770524535,921.462,1008.783372,-0.6095291233,-0.04533456581,-0.7474319064,-0.0006132263235,0,2017/08/07,train
2017/08/01,929.16,930.95,923.82,930.58,9198555,13993361408.00,0.001151144151,936.5465,0,0.01199837965,0.9805825243,0.05309734513,0.01955601944,1.412968592,0.146254614,-0.3171469505,-11.05875406,945.4125,0.05309734513,868.0593766,-0.006202131931,916.152,-0.011135132,-0.01568891886,925.514,1005.033623,-0.5693966519,-0.04231758773,-0.6855064693,0.001794579724,1,2017/08/08,train
2017/08/02,930.68,930.72,917.09,917.21,9895467,14880698368.00,-0.01436738378,933.432,0,0.01466355194,0.9807692308,0.03796709142,0.0195945415,1.161856219,0.1411526559,-0.2744541688,-10.76829001,944.6605,0.03796709142,867.553797,-0.005377803601,917.591,-0.01171261453,-0.02905858771,927.212,999.310203,-0.5977488438,-0.06359367024,-0.5495832245,0.01765135574,1,2017/08/09,train
2017/08/03,915.50,931.17,915.09,927.76,10310915,15854074880.00,0.0115022732,930.7565,0,0.009598860416,1,0.04990607247,0.01984045888,1.715006224,0.1330652036,-0.2435934972,-10.33953845,943.9968333,0.04990607247,868.8308484,-0.004833006764,919.751,-0.01283334208,-0.01720009301,926.424,992.6821516,-0.6468268785,-0.05453137261,-0.4369184781,-0.005831249461,0,2017/08/10,train
2017/08/04,927.82,928.97,923.25,923.25,10455875,15945657344.00,-0.004861170992,927.5845,0,0.009586078516,0.9905660377,0.04480229953,0.01975221492,1.778252405,0.1209291743,-0.2022070714,-9.894975351,943.5866667,0.04480229953,871.4984862,-0.003994037532,921.612,-0.01405704343,-0.02155251593,925.662,983.6705138,-0.7116692223,-0.06429577679,-0.3410106994,-0.01332250203,0,2017/08/11,train
2017/08/07,921.58,928.99,921.46,928.94,7923917,11511531520.00,0.006163011102,924.804,0,0.01002034004,1,0.0512414277,0.01986099886,2.178008066,0.1066130881,-0.1541115592,-9.350473334,943.3675,0.0512414277,875.5058948,-0.003060809503,923.505,-0.01470111149,-0.01529361569,925.548,974.1021052,-0.7402000067,-0.05648265705,-1.546972654,-0.0002152991582,0,2017/08/14,train
2017/08/08,928.35,932.25,921.24,932.25,9363633,13552814080.00,0.003563201068,922.929,0,0.01015177512,0.9722222222,0.05498721228,0.01968820136,2.610875335,0.09695733466,-0.1179522036,-8.697754501,943.217,0.05498721228,878.186632,-0.002322266735,925.698,-0.01454012161,-0.01162722894,925.882,967.671368,-0.73851955,-0.03866976025,-0.783301922,0.002295521588,1,2017/08/15,train
2017/08/09,931.19,934.21,928.41,933.40,9182827,13154477056.00,0.001233574685,921.224,0,0.006045159783,0.9724770642,0.05628861779,0.01969908688,2.898007835,0.08669148389,-0.08880135987,-7.973252542,943.008,0.05628861779,881.2928622,-0.001749305703,928.166,-0.0130786174,-0.01018867284,929.12,961.1551378,-0.6639199819,-0.03524547804,-0.7858215683,0.01469895007,1,2017/08/16,train
2017/08/10,932.27,934.10,916.36,922.35,10986228,15753021440.00,-0.01183844011,919.007,0,0.007235180464,0.9818181818,0.04378380825,0.01982980942,2.293564,0.07344284803,-0.09015661448,-7.399861542,942.3091667,0.04378380825,885.2597543,-0.001787788483,927.231,-0.01262360241,-0.02118112332,928.038,952.7542457,-0.6365972636,-0.04586785836,0.1233320311,0.03610343145,1,2017/08/17,train
2017/08/11,917.02,919.36,910.02,910.95,9643102,13410135040.00,-0.01235973329,916.676,0,0.008804281768,1,0.03088291877,0.01989704015,1.134419657,0.06234708951,-0.1175081656,-7.116256628,941.3805,0.03088291877,888.0999597,-0.002338064689,925.62,-0.01176011458,-0.03232539871,925.578,945.2520403,-0.5910484419,-0.04868573577,-0.5322666337,0.04584225259,1,2017/08/18,train
2017/08/14,910.13,928.74,910.10,928.74,8685655,13230382080.00,0.01952906307,918.93,0,0.01311974489,0.5982142857,0.0510150963,0.01005885842,1.548616079,0.05314950731,-0.2599270717,-6.729102608,940.901,0.04091994217,894.5096616,-0.002614569614,925.543,-0.006351616126,-0.01292484544,925.538,943.3503384,-0.6314450269,0.0510150963,-1.11369087,0.03786851002,1,2017/08/21,train
2017/08/15,929.57,934.39,928.53,934.39,9361380,15086598144.00,0.006083510993,921.038,0,0.01333627041,0.592920354,0.0574089582,0.009955387064,2.148963103,0.04746914064,-0.286827202,-6.191861832,940.5236667,0.03496821072,899.1775588,-0.002855475817,925.924,-0.002048911671,-0.006521544204,925.966,942.8984412,-0.205809343,0.04725239008,-0.5792671272,0.02359828337,1,2017/08/22,train
2017/08/16,934.25,948.42,933.05,947.12,12070667,20592424960.00,0.01362386156,923.253,0,0.01459181979,0.5964912281,0.07181495145,0.01005089365,3.281445672,0.04989739226,-0.2542886761,-5.371500414,940.5978333,0.04695790591,900.2190415,-0.002555828441,928.915,0.002202504494,0.006934065161,928.71,946.2869585,0.2191351904,0.04906847434,1.259182361,0.01042106597,1,2017/08/23,train
2017/08/17,946.67,956.15,945.40,955.65,12034800,19953694720.00,0.009006250528,925.7275,0,0.01204534462,0.652173913,0.08146798542,0.01015523959,4.412580619,0.05568100912,-0.1182417825,-4.268355259,941.1776667,0.0563870711,899.9547793,-0.001200773631,931.704,0.007312784342,0.01537683463,935.37,951.5002207,0.7200996368,0.05461507901,1.242102013,-0.004154240569,0,2017/08/24,train
2017/08/18,950.62,954.46,947.84,952.71,11253090,18137421824.00,-0.003076440119,928.131,0,0.00846436782,0.6551724138,0.07814091393,0.01019181213,4.741529171,0.05699482298,0.02652596419,-3.082972967,941.635,0.04840875077,901.681669,0.0002703476437,934.65,0.0124962364,0.01176145746,943.722,954.580331,1.22610545,0.05313715953,0.6685466467,0.01454797368,1,2017/08/25,train
2017/08/21,952.64,963.91,952.64,963.91,10606110,17887207424.00,0.01175593832,930.826,0,0.006552646872,0.6581196581,0.09081547201,0.01037232443,5.442013667,0.0633520633,0.1299098686,-1.72246955,942.1688333,0.06073377938,901.3411262,0.001347467304,938.147,0.01294549095,0.02307565895,950.756,960.3108738,1.248080027,0.05923011835,0.225762776,0.02102893424,1,2017/08/28,train
2017/08/22,963.76,963.76,954.36,956.44,10863755,19018510336.00,-0.007749686174,933.132,0,0.009531950914,0.686440678,0.08236199443,0.01063319026,5.134769907,0.06417671684,0.208250692,-0.4387770731,942.6063333,0.05251342548,903.1893259,0.002214369229,940.566,0.01313083716,0.01467597466,955.166,963.0746741,1.234891584,0.05066350294,0.3538718477,0.03050897077,1,2017/08/29,train
2017/08/23,955.70,959.81,949.75,956.99,11378536,19917547520.00,0.0005750491406,935.5455,0,0.008171149578,0.6806722689,0.08298440577,0.01059644216,4.712122309,0.06292543536,0.2478514777,0.7392535043,943.0681667,0.05054064438,906.1106961,0.002626343848,942.925,0.01331433529,0.01476227682,957.14,964.9803039,1.256491102,0.05311867242,0.6372587499,0.03020930208,1,2017/08/30,train
2017/08/24,956.17,960.96,950.20,951.68,12802186,22617300992.00,-0.005548647321,936.5445,0,0.007674176386,0.4916666667,0.07697530724,0.009291283035,3.854586317,0.06455801984,0.2953201138,1.702900084,943.7601667,0.04471156485,906.3137708,0.002743902763,945.858,0.01168486407,0.008391785978,956.346,966.7752292,1.25761577,0.02144467103,1.892442781,0.04837760592,1,2017/08/31,train
2017/08/25,949.54,966.57,949.53,966.57,13509133,24131184640.00,0.01564601547,938.52,0,0.01038126947,0.5619834711,0.09382567956,0.009715636792,4.049755586,0.06965266298,0.3196851861,2.71533898,944.5596667,0.06105713815,905.8347914,0.003105945156,951.42,0.01119346299,0.02330221595,959.118,971.2052086,1.152108012,0.04261860074,2.132972621,0.03690369037,1,2017/09/01,train
2017/08/28,969.19,984.97,969.19,984.18,16190637,29627060224.00,0.01821906329,941.2535,0,0.01202614628,0.6475409836,0.1137541588,0.01036143365,5.058862855,0.08115288999,0.3442181579,3.980054694,945.5291667,0.0803886053,903.0607791,0.003566593602,956.964,0.01120241592,0.0408774628,963.172,979.4462209,1.081164663,0.05881593528,2.841782714,0.02311569022,1,2017/09/04,train
2017/08/29,983.85,991.65,982.31,985.62,17334222,33765525504.00,0.001463146985,944.0055,0,0.01031637475,0.6422764228,0.1153837449,0.0103588767,5.481769829,0.09031458153,0.392431259,5.350497151,946.4381667,0.08196937263,901.3767692,0.004065147027,962.087,0.01165269222,0.04139925324,969.008,986.6342308,1.12489921,0.059145909,2.602893639,0.02466467807,1,2017/09/05,train
2017/08/30,984.76,989.93,983.66,985.90,15548866,26608873472.00,0.0002840851444,947.44,1,0.01035587133,0.5161290323,0.1157006088,0.009558526953,5.428565779,0.09407101603,0.4413152342,6.707638596,947.0463333,0.08227674406,902.8766783,0.004218323561,965.965,0.01271397276,0.04102615184,974.79,992.0033217,1.330118419,0.07489015602,1.611042801,0.02747743179,1,2017/09/06,train
2017/08/31,986.36,997.72,986.36,997.72,15637265,29170751488.00,0.01198904554,950.938,1,0.008208424891,0.528,0.1290767942,0.009580139924,5.803816648,0.1027134661,0.4515916307,8.158592758,947.8431667,0.09525220923,902.100931,0.00432631101,970.172,0.01536873048,0.05262139886,983.998,999.775069,1.604228184,0.07540743296,1.455961492,0.01294952492,1,2017/09/07,train
2017/09/01,998.00,1002.24,993.79,1002.24,16198673,29609496576.00,0.00453032915,954.8875,1,0.007618661973,0.4761904762,0.1341918838,0.009366989661,5.948846472,0.1090757486,0.469388552,9.645804375,948.7126667,0.1002140622,902.8099655,0.004396757713,975.125,0.01743969228,0.05642101683,991.132,1006.965034,1.861824654,0.08555645816,1.471450937,0.01296096743,1,2017/09/08,train
2017/09/04,1001.16,1006.93,998.28,1006.93,15503943,25856018432.00,0.00467951788,958.787,1,0.004557289724,0.4724409449,0.139499355,0.009356116003,5.939265879,0.1157007196,0.4857864059,11.13062085,949.8266667,0.1053625336,903.3208271,0.004545073967,979.427,0.01862781918,0.06011974115,995.682,1014.253173,1.990977792,0.08395590673,1.121006512,0.01991200977,1,2017/09/11,train
